geometry_p-key,befundnummer,befund_id,flaeche_id,befundtyp,befundart,epoche,abschnitt,kultur,dgm10doarf,Hoehe-ueber-tiefenlinie,neigung,az,aepot,bodenklasse,bodentyp,area,X,Y
3979,1602,17191,520000,Grube,Siedlung,undat.,,,"85,60638","1,43654","0,25366",81,5,Schwarzerden,Braunerde-Tschernosem,"1,305","4500693,19800","5733297,04100"
3980,1605,17192,520000,Grube,Siedlung,undat.,,,"85,56213","1,34789","0,37863",81,5,Schwarzerden,Braunerde-Tschernosem,"1,588","4500700,23300","5733291,31600"
3981,1604,17193,520000,Grube,Siedlung,undat.,,,"85,56213","1,34789","0,25366",81,5,Schwarzerden,Braunerde-Tschernosem,"1,492","4500697,66200","5733293,53400"
3982,1607,17194,520000,Grube,Siedlung,undat.,,,"85,56213","1,34789","0,37863",81,5,Schwarzerden,Braunerde-Tschernosem,"1,941","4500703,52900","5733288,25800"
3983,1606,17195,520000,Grube,Siedlung,undat.,,,"85,56213","1,34789","0,25366",81,5,Schwarzerden,Braunerde-Tschernosem,"0,725","4500699,85200","5733288,66300"
4017,56,17229,520000,Grube,Siedlung,undat.,,,"85,54196","1,38377","0,24954",81,5,Schwarzerden,Braunerde-Tschernosem,"0,328","4500625,72100","5733324,51000"
4018,51,17230,520000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"85,51324","1,32192","0,24954",81,5,Schwarzerden,Braunerde-Tschernosem,"0,102","4500620,30000","5733323,92100"
4018,51,17230,520000,Pfostengrube,Siedlung,Eisenzeit,,,"85,51324","1,32192","0,24954",81,5,Schwarzerden,Braunerde-Tschernosem,"0,102","4500620,30000","5733323,92100"
4002,608,17214,520000,Pfostengrube,Siedlung,undat.,,,"85,60891","1,59872","0,28840",81,5,Schwarzerden,Braunerde-Tschernosem,"0,254","4500683,84000","5733334,92500"
4003,1159,17215,520000,Graben,unklar,undat.,,,"84,75110","1,09254","0,83169",81,3,Stauwasserbden,Humuspseudogley,"0,621","4500689,95700","5733387,97400"
4004,1158,17216,520000,Pfostengrube,Siedlung,undat.,,,"84,75110","1,09254","0,83169",81,3,Stauwasserbden,Humuspseudogley,"0,135","4500692,46900","5733385,10300"
4005,1157,17217,520000,Grube,Siedlung,undat.,,,"84,78128","1,09472","0,83169",81,3,Stauwasserbden,Humuspseudogley,"0,408","4500697,01100","5733384,86900"
4006,1156,17218,520000,Pfostengrube,Siedlung,undat.,,,"84,66983","1,03600","0,80059",81,3,Stauwasserbden,Humuspseudogley,"0,230","4500710,18700","5733388,92000"
4007,1555,17219,520000,Pfostengrube,Siedlung,undat.,,,"84,19707","0,52347","0,76914",81,3,Stauwasserbden,Humuspseudogley,"0,107","4500793,88200","5733342,52000"
4008,1551,17220,520000,Pfostengrube,Siedlung,undat.,,,"84,19707","0,52347","0,34672",81,3,Stauwasserbden,Humuspseudogley,"0,189","4500803,36900","5733344,66600"
4009,1550,17221,520000,Pfostengrube,Siedlung,undat.,,,"84,17862","0,57108","0,34672",81,3,Stauwasserbden,Humuspseudogley,"0,115","4500804,03000","5733347,27000"
4010,59,17222,520000,Pfostengrube,Siedlung,undat.,,,"85,54195","1,32771","0,24954",81,5,Schwarzerden,Braunerde-Tschernosem,"0,082","4500629,65300","5733313,54300"
4011,58,17223,520000,Grube,Siedlung,undat.,,,"85,54196","1,38377","0,24954",81,5,Schwarzerden,Braunerde-Tschernosem,"2,398","4500628,31100","5733322,49200"
4012,1557,17224,520000,Pfostengrube,Siedlung,undat.,,,"84,06525","0,52442","0,34672",81,3,Stauwasserbden,Humuspseudogley,"0,135","4500806,22500","5733346,79500"
4013,1556,17225,520000,Pfostengrube,Siedlung,undat.,,,"84,06525","0,52442","0,34672",81,3,Stauwasserbden,Humuspseudogley,"0,174","4500807,47100","5733346,71100"
4014,55,17226,520000,Graben,unklar,undat.,,,"85,51324","1,32192","0,24954",81,5,Schwarzerden,Braunerde-Tschernosem,"1,223","4500622,42900","5733323,87600"
4015,54,17227,520000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"85,51324","1,32192","0,24954",81,5,Schwarzerden,Braunerde-Tschernosem,"0,096","4500622,49900","5733322,59500"
4015,54,17227,520000,Pfostengrube,Siedlung,Eisenzeit,,,"85,51324","1,32192","0,24954",81,5,Schwarzerden,Braunerde-Tschernosem,"0,096","4500622,49900","5733322,59500"
4019,50,17231,520000,Grube,Siedlung,undat.,,,"85,51012","1,37361","0,18468",81,5,Schwarzerden,Braunerde-Tschernosem,"1,141","4500617,92300","5733328,52200"
4020,53,17232,520000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"85,51324","1,32192","0,24954",81,5,Schwarzerden,Braunerde-Tschernosem,"0,051","4500621,56800","5733321,25400"
4020,53,17232,520000,Pfostengrube,Siedlung,Eisenzeit,,,"85,51324","1,32192","0,24954",81,5,Schwarzerden,Braunerde-Tschernosem,"0,051","4500621,56800","5733321,25400"
4021,52,17233,520000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"85,51324","1,32192","0,18468",81,5,Schwarzerden,Braunerde-Tschernosem,"0,105","4500619,62200","5733322,29600"
4021,52,17233,520000,Pfostengrube,Siedlung,Eisenzeit,,,"85,51324","1,32192","0,18468",81,5,Schwarzerden,Braunerde-Tschernosem,"0,105","4500619,62200","5733322,29600"
4022,537,17234,520000,Pfostengrube,Siedlung,undat.,,,"84,24092","0,77706","0,79268",81,3,Stauwasserbden,Humuspseudogley,"0,133","4500687,25200","5733433,21900"
4023,536,17235,520000,Grube,Siedlung,undat.,,,"84,10788","0,68877","0,79268",81,3,Stauwasserbden,Humuspseudogley,"1,617","4500693,28300","5733435,37700"
4024,535,17236,520000,Pfostengrube,Siedlung,undat.,,,"84,23382","0,79660","0,79268",81,3,Stauwasserbden,Humuspseudogley,"0,182","4500695,80700","5733433,56500"
4025,534,17237,520000,Grube,Siedlung,undat.,,,"84,24092","0,77706","0,79268",81,3,Stauwasserbden,Humuspseudogley,"0,264","4500693,55300","5733433,42700"
4026,533,17238,520000,Grube,Siedlung,Bronzezeit,spaet,,"83,90250","0,56759","0,61265",81,3,Stauwasserbden,Humuspseudogley,"1,354","4500688,35900","5733445,56100"
4026,533,17238,520000,Grube,Siedlung,Eisenzeit,,,"83,90250","0,56759","0,61265",81,3,Stauwasserbden,Humuspseudogley,"1,354","4500688,35900","5733445,56100"
4027,531,17239,520000,Grube,Siedlung,undat.,,,"84,10788","0,68877","0,79268",81,3,Stauwasserbden,Humuspseudogley,"0,434","4500689,44800","5733435,85100"
4028,530,17240,520000,Pfostengrube,Siedlung,undat.,,,"84,24092","0,77706","0,79268",81,3,Stauwasserbden,Humuspseudogley,"0,168","4500690,37400","5733434,35700"
4029,1081,17241,520000,Grube,Siedlung,undat.,,,"85,38135","1,51181","0,46431",81,5,Schwarzerden,Braunerde-Tschernosem,"0,311","4500606,22500","5733379,73100"
4030,1558,17242,520000,Pfostengrube,Siedlung,undat.,,,"84,17862","0,57108","0,34672",81,3,Stauwasserbden,Humuspseudogley,"0,133","4500802,89200","5733349,89200"
4031,429,17243,520000,Grube,Siedlung,undat.,,,"84,39947","0,87586","0,68581",81,3,Stauwasserbden,Humuspseudogley,"1,217","4500740,06200","5733394,59300"
4032,428,17244,520000,Grube,Siedlung,Bronzezeit,spaet,,"84,39947","0,87586","0,75008",81,3,Stauwasserbden,Humuspseudogley,"0,504","4500737,53600","5733391,17800"
4032,428,17244,520000,Grube,Siedlung,Eisenzeit,,,"84,39947","0,87586","0,75008",81,3,Stauwasserbden,Humuspseudogley,"0,504","4500737,53600","5733391,17800"
4033,421,17245,520000,Grube,Siedlung,Eisenzeit,aelter,,"84,39947","0,87586","0,75008",81,3,Stauwasserbden,Humuspseudogley,"2,072","4500739,19800","5733392,55900"
4034,420,17246,520000,Grube,Siedlung,Bronzezeit,spaet,,"84,39947","0,87586","0,75008",81,3,Stauwasserbden,Humuspseudogley,"1,742","4500738,60900","5733390,72800"
4034,420,17246,520000,Grube,Siedlung,Eisenzeit,,,"84,39947","0,87586","0,75008",81,3,Stauwasserbden,Humuspseudogley,"1,742","4500738,60900","5733390,72800"
4035,423,17247,520000,Grube,Siedlung,undat.,,,"84,39947","0,87586","0,68581",81,3,Stauwasserbden,Humuspseudogley,"0,479","4500740,65100","5733388,55600"
4036,422,17248,520000,Grube,Siedlung,undat.,,,"84,39947","0,87586","0,68581",81,3,Stauwasserbden,Humuspseudogley,"0,391","4500742,84600","5733390,62200"
4037,425,17249,520000,Pfostengrube,Siedlung,undat.,,,"84,39947","0,87586","0,68581",81,3,Stauwasserbden,Humuspseudogley,"0,109","4500741,08800","5733392,73200"
4038,424,17250,520000,Grube,Siedlung,undat.,,,"84,39947","0,87586","0,68581",81,3,Stauwasserbden,Humuspseudogley,"0,791","4500740,67700","5733391,85400"
4039,427,17251,520000,Grube,Siedlung,undat.,,,"84,39947","0,87586","0,75008",81,3,Stauwasserbden,Humuspseudogley,"1,381","4500739,76500","5733389,19700"
4040,426,17252,520000,Grube,Siedlung,Bronzezeit,spaet,,"84,39947","0,87586","0,68581",81,3,Stauwasserbden,Humuspseudogley,"1,766","4500742,00300","5733393,45400"
4040,426,17252,520000,Grube,Siedlung,Eisenzeit,,,"84,39947","0,87586","0,68581",81,3,Stauwasserbden,Humuspseudogley,"1,766","4500742,00300","5733393,45400"
4041,539,17253,520000,Pfostengrube,Siedlung,undat.,,,"84,09454","0,70258","0,79268",81,3,Stauwasserbden,Humuspseudogley,"0,115","4500697,63300","5733439,04800"
4042,229,17254,520000,Graben,unklar,undat.,,,"85,21961","1,36719","0,47880",81,3,Stauwasserbden,Humuspseudogley,"0,396","4500709,52200","5733352,87600"
4043,228,17255,520000,Grube,Siedlung,undat.,,,"85,21961","1,36719","0,47880",81,3,Stauwasserbden,Humuspseudogley,"0,977","4500710,25300","5733354,42800"
4044,227,17256,520000,Ofen,Siedlung,Bronzezeit,spaet,,"84,78128","1,09472","0,61311",81,3,Stauwasserbden,Humuspseudogley,"1,324","4500695,53200","5733370,69500"
4044,227,17256,520000,Ofen,Siedlung,Eisenzeit,,,"84,78128","1,09472","0,61311",81,3,Stauwasserbden,Humuspseudogley,"1,324","4500695,53200","5733370,69500"
4045,226,17257,520000,Ofen,Siedlung,Neolithikum,spaet,Schnurkeramik,"85,00299","1,26904","0,84345",81,3,Stauwasserbden,Humuspseudogley,"2,475","4500678,42700","5733382,39200"
4046,225,17258,520000,Pfostengrube,Siedlung,undat.,,,"84,75110","1,09254","0,83169",81,3,Stauwasserbden,Humuspseudogley,"0,141","4500688,62100","5733387,05900"
4047,222,17259,520000,Grube,Siedlung,undat.,,,"85,00299","1,26904","0,83169",81,3,Stauwasserbden,Humuspseudogley,"0,195","4500680,25400","5733381,20300"
4048,221,17260,520000,Pfostengrube,Siedlung,undat.,,,"85,00299","1,26904","0,84345",81,3,Stauwasserbden,Humuspseudogley,"0,102","4500678,52200","5733380,29700"
4049,220,17261,520000,Pfostengrube,Siedlung,undat.,,,"85,00299","1,26904","0,60753",81,3,Stauwasserbden,Humuspseudogley,"0,154","4500679,06000","5733379,58300"
4050,151,17262,520000,Pfostengrube,Siedlung,undat.,,,"84,89659","1,25889","0,93819",81,3,Stauwasserbden,Humuspseudogley,"0,271","4500634,55400","5733423,81600"
4051,150,17263,520000,Pfostengrube,Siedlung,undat.,,,"84,77026","1,15021","0,93819",81,3,Stauwasserbden,Humuspseudogley,"0,146","4500636,83600","5733422,81300"
4052,153,17264,520000,Pfostengrube,Siedlung,undat.,,,"84,89659","1,25889","0,93819",81,3,Stauwasserbden,Humuspseudogley,"0,070","4500632,70300","5733423,21100"
4053,152,17265,520000,Pfostengrube,Siedlung,undat.,,,"84,77026","1,15021","0,93819",81,3,Stauwasserbden,Humuspseudogley,"0,064","4500635,75900","5733421,37100"
4054,155,17266,520000,Pfostengrube,Siedlung,undat.,,,"84,59837","1,02409","0,93819",81,3,Stauwasserbden,Humuspseudogley,"0,182","4500636,88600","5733433,24900"
4055,154,17267,520000,Pfostengrube,Siedlung,undat.,,,"84,89659","1,25889","0,93819",81,3,Stauwasserbden,Humuspseudogley,"0,121","4500633,55500","5733420,83900"
4056,156,17268,520000,Grube,Siedlung,Eisenzeit,aelter,,"84,77026","1,15021","0,93819",81,3,Stauwasserbden,Humuspseudogley,"0,717","4500644,67800","5733422,30400"
4059,1805,17271,520000,Pfostengrube,Siedlung,undat.,,,"85,49000","1,53329","0,33662",81,5,Schwarzerden,Braunerde-Tschernosem,"0,115","4500648,50200","5733347,03500"
4060,1804,17272,520000,Grube,Siedlung,undat.,,,"85,49000","1,53329","0,33662",81,5,Schwarzerden,Braunerde-Tschernosem,"0,277","4500649,86000","5733345,58100"
4061,1802,17273,520000,Urne,Graeberfeld,undat.,,,"85,61191","1,46043","0,37863",81,5,Schwarzerden,Braunerde-Tschernosem,"1,459","4500707,96900","5733297,12600"
4062,1801,17274,520000,Grube,Siedlung,Eisenzeit,aelter,,"85,59196","1,41396","0,57124",81,5,Schwarzerden,Braunerde-Tschernosem,"4,799","4500724,76400","5733279,00100"
4063,1800,17275,520000,Grube,Siedlung,undat.,,,"85,59196","1,41396","0,37863",81,5,Schwarzerden,Braunerde-Tschernosem,"2,033","4500716,73300","5733285,83300"
4066,1524,17278,520000,Pfostengrube,Siedlung,undat.,,,"84,35255","0,83392","0,68982",81,3,Stauwasserbden,Humuspseudogley,"0,168","4500762,47600","5733375,99900"
4067,1525,17279,520000,Grube,Siedlung,undat.,,,"84,35255","0,83392","0,68581",81,3,Stauwasserbden,Humuspseudogley,"2,867","4500756,64100","5733382,80200"
4068,1526,17280,520000,Grube,Siedlung,undat.,,,"84,35255","0,83392","0,68581",81,3,Stauwasserbden,Humuspseudogley,"0,229","4500758,01600","5733383,52400"
4117,1012,17329,520000,Grube,Siedlung,undat.,,,"85,53970","1,16914","0,39922",81,5,Schwarzerden,Braunerde-Tschernosem,"0,770","4500636,15600","5733273,45500"
4071,1527,17283,520000,Grube,Siedlung,undat.,,,"84,35255","0,83392","0,59162",81,3,Stauwasserbden,Humuspseudogley,"0,330","4500760,38100","5733384,36500"
4073,1522,17285,520000,Pfostengrube,Siedlung,undat.,,,"84,31801","0,83125","0,68982",81,3,Stauwasserbden,Humuspseudogley,"0,066","4500766,09000","5733378,72600"
4074,1523,17286,520000,Pfostengrube,Siedlung,undat.,,,"84,35255","0,83392","0,68982",81,3,Stauwasserbden,Humuspseudogley,"0,107","4500761,34300","5733378,70700"
4076,1491,17288,520000,Grube,Siedlung,undat.,,,"84,33881","0,86913","0,68581",81,3,Stauwasserbden,Humuspseudogley,"2,254","4500742,82600","5733399,27200"
4077,1492,17289,520000,Pfostengrube,Siedlung,undat.,,,"85,11143","1,37731","0,92382",81,3,Stauwasserbden,Humuspseudogley,"0,141","4500630,65000","5733402,62600"
4078,1493,17290,520000,Grube,Siedlung,undat.,,,"84,39947","0,87586","0,68581",81,3,Stauwasserbden,Humuspseudogley,"1,676","4500742,96900","5733394,84700"
4079,1494,17291,520000,Grube,Siedlung,undat.,,,"84,39947","0,87586","0,68581",81,3,Stauwasserbden,Humuspseudogley,"1,219","4500743,92200","5733393,64900"
4115,1010,17327,520000,Grube,Siedlung,undat.,,,"85,53970","1,16914","0,39922",81,5,Schwarzerden,Braunerde-Tschernosem,"1,016","4500638,81400","5733271,73400"
4083,1498,17295,520000,Pfostengrube,Siedlung,undat.,,,"84,26936","0,86313","0,59162",81,3,Stauwasserbden,Humuspseudogley,"0,203","4500760,59400","5733395,75300"
4084,1499,17296,520000,Grube,Siedlung,undat.,,,"84,26936","0,86313","0,59162",81,3,Stauwasserbden,Humuspseudogley,"0,545","4500761,09100","5733395,53500"
4096,1120,17308,520000,Grube,Siedlung,undat.,,,"84,63139","0,77938","0,68539",81,3,Stauwasserbden,Humuspseudogley,"5,289","4500754,17400","5733325,62300"
4118,1013,17330,520000,Pfostengrube,Siedlung,undat.,,,"85,53970","1,16914","0,39922",81,5,Schwarzerden,Braunerde-Tschernosem,"0,096","4500638,20500","5733270,54300"
4094,1128,17306,520000,Pfostengrube,Siedlung,undat.,,,"84,64671","0,89300","0,58489",81,3,Stauwasserbden,Humuspseudogley,"0,188","4500736,41400","5733352,34200"
4095,1129,17307,520000,Grube,Siedlung,undat.,,,"84,75813","0,97834","0,58489",81,3,Stauwasserbden,Humuspseudogley,"0,725","4500733,33500","5733352,98900"
4097,1121,17309,520000,Grube,Siedlung,Bronzezeit,spaet,,"84,51217","0,68623","0,68539",81,3,Stauwasserbden,Humuspseudogley,"3,271","4500756,23900","5733334,19800"
4097,1121,17309,520000,Grube,Siedlung,Eisenzeit,,,"84,51217","0,68623","0,68539",81,3,Stauwasserbden,Humuspseudogley,"3,271","4500756,23900","5733334,19800"
4098,1122,17310,520000,Graben,unklar,undat.,,,"84,63139","0,77938","0,68539",81,3,Stauwasserbden,Humuspseudogley,"1,438","4500754,97400","5733332,62700"
4099,1123,17311,520000,Grube,Siedlung,Eisenzeit,aelter,,"84,51217","0,68623","0,68539",81,3,Stauwasserbden,Humuspseudogley,"1,994","4500758,05100","5733331,32600"
4100,1124,17312,520000,Grube,Siedlung,undat.,,,"84,78758","0,91047","0,68539",81,3,Stauwasserbden,Humuspseudogley,"0,418","4500744,10100","5733330,93200"
4101,1125,17313,520000,Grube,Siedlung,undat.,,,"84,68199","0,86726","0,51175",81,3,Stauwasserbden,Humuspseudogley,"0,533","4500738,32200","5733336,67000"
4102,1127,17314,520000,Grube,Siedlung,undat.,,,"84,75813","0,97834","0,58489",81,3,Stauwasserbden,Humuspseudogley,"1,170","4500732,42800","5733349,03700"
4103,524,17315,520000,Grube,Siedlung,undat.,,,"84,23382","0,79660","0,79268",81,3,Stauwasserbden,Humuspseudogley,"0,512","4500698,39700","5733431,14800"
4104,525,17316,520000,Pfostengrube,Siedlung,undat.,,,"84,23382","0,79660","0,79268",81,3,Stauwasserbden,Humuspseudogley,"0,100","4500699,05100","5733432,41300"
4105,526,17317,520000,Grube,Siedlung,undat.,,,"84,09454","0,70258","0,71519",81,3,Stauwasserbden,Humuspseudogley,"0,813","4500700,45100","5733435,49400"
4106,527,17318,520000,Pfostengrube,Siedlung,undat.,,,"84,23382","0,79660","0,79268",81,3,Stauwasserbden,Humuspseudogley,"0,162","4500698,30200","5733433,51400"
4107,1018,17319,520000,Grube,Siedlung,undat.,,,"85,54325","1,08146","0,39922",81,5,Schwarzerden,Braunerde-Tschernosem,"0,523","4500657,50800","5733263,75200"
4108,1019,17320,520000,Grube,Siedlung,undat.,,,"85,47369","1,44553","0,27972",81,5,Schwarzerden,Braunerde-Tschernosem,"1,201","4500618,17000","5733347,36700"
4109,522,17321,520000,Herdstelle,Siedlung,Bronzezeit,spaet,,"84,27612","0,78710","0,79268",81,3,Stauwasserbden,Humuspseudogley,"1,926","4500683,51200","5733426,61000"
4109,522,17321,520000,Herdstelle,Siedlung,Eisenzeit,,,"84,27612","0,78710","0,79268",81,3,Stauwasserbden,Humuspseudogley,"1,926","4500683,51200","5733426,61000"
4110,523,17322,520000,Grube,Siedlung,Bronzezeit,spaet,,"84,24092","0,77706","0,79268",81,3,Stauwasserbden,Humuspseudogley,"0,844","4500693,51400","5733431,24400"
4110,523,17322,520000,Grube,Siedlung,Eisenzeit,,,"84,24092","0,77706","0,79268",81,3,Stauwasserbden,Humuspseudogley,"0,844","4500693,51400","5733431,24400"
4111,1014,17323,520000,Grube,Siedlung,undat.,,,"85,53970","1,16914","0,39922",81,5,Schwarzerden,Braunerde-Tschernosem,"0,879","4500639,49700","5733270,32900"
4119,1234,17331,520000,Pfostengrube,Siedlung,undat.,,,"84,34442","0,83302","0,93819",81,3,Stauwasserbden,Humuspseudogley,"0,193","4500646,79200","5733438,58000"
4120,1235,17332,520000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"84,34442","0,83302","0,93819",81,3,Stauwasserbden,Humuspseudogley,"8,301","4500648,32200","5733435,42500"
4120,1235,17332,520000,Pfostengrube,Siedlung,Eisenzeit,,,"84,34442","0,83302","0,93819",81,3,Stauwasserbden,Humuspseudogley,"8,301","4500648,32200","5733435,42500"
4121,1231,17333,520000,Grube,Siedlung,Bronzezeit,spaet,,"84,34442","0,83302","0,77244",81,3,Stauwasserbden,Humuspseudogley,"2,090","4500650,81200","5733440,16800"
4121,1231,17333,520000,Grube,Siedlung,Eisenzeit,,,"84,34442","0,83302","0,77244",81,3,Stauwasserbden,Humuspseudogley,"2,090","4500650,81200","5733440,16800"
4122,1238,17334,520000,Pfostengrube,Siedlung,undat.,,,"84,42966","0,89952","0,93819",81,3,Stauwasserbden,Humuspseudogley,"0,117","4500644,72100","5733436,77000"
4123,1239,17335,520000,Pfostengrube,Siedlung,Bronzezeit,spaet,,"84,42966","0,89952","0,93819",81,3,Stauwasserbden,Humuspseudogley,"0,100","4500644,16900","5733437,07500"
4123,1239,17335,520000,Pfostengrube,Siedlung,Eisenzeit,,,"84,42966","0,89952","0,93819",81,3,Stauwasserbden,Humuspseudogley,"0,100","4500644,16900","5733437,07500"
4126,437,17338,520000,Herdstelle,Siedlung,Bronzezeit,spaet,,"84,45129","0,92285","0,72727",81,3,Stauwasserbden,Humuspseudogley,"1,689","4500723,83700","5733404,90500"
4126,437,17338,520000,Herdstelle,Siedlung,Eisenzeit,,,"84,45129","0,92285","0,72727",81,3,Stauwasserbden,Humuspseudogley,"1,689","4500723,83700","5733404,90500"
4127,434,17339,520000,Grube,Siedlung,undat.,,,"84,52937","0,94838","0,75008",81,3,Stauwasserbden,Humuspseudogley,"1,014","4500721,75800","5733390,89400"
4128,435,17340,520000,Pfostengrube,Siedlung,undat.,,,"84,52937","0,94838","0,80059",81,3,Stauwasserbden,Humuspseudogley,"0,076","4500718,86700","5733392,32000"
4129,432,17341,520000,Pfostengrube,Siedlung,undat.,,,"84,39774","0,89809","0,72727",81,3,Stauwasserbden,Humuspseudogley,"0,057","4500732,31600","5733402,25500"
4130,433,17342,520000,Pfostengrube,Siedlung,undat.,,,"84,39774","0,89809","0,72727",81,3,Stauwasserbden,Humuspseudogley,"0,078","4500728,57200","5733402,81200"
4131,430,17343,520000,Grube,Siedlung,undat.,,,"84,39774","0,89809","0,75008",81,3,Stauwasserbden,Humuspseudogley,"0,582","4500731,73700","5733396,08300"
4132,431,17344,520000,Grube,Siedlung,undat.,,,"84,39774","0,89809","0,75008",81,3,Stauwasserbden,Humuspseudogley,"0,416","4500730,91700","5733396,98800"
4133,238,17345,520000,Grube,Siedlung,undat.,,,"84,78128","1,09472","0,61311",81,3,Stauwasserbden,Humuspseudogley,"0,338","4500699,65400","5733366,50200"
4134,239,17346,520000,Grube,Siedlung,undat.,,,"84,78128","1,09472","0,65151",81,3,Stauwasserbden,Humuspseudogley,"0,904","4500701,94800","5733369,21700"
4135,234,17347,520000,Pfostengrube,Siedlung,undat.,,,"84,95833","1,26169","0,92382",81,3,Stauwasserbden,Humuspseudogley,"0,084","4500649,99100","5733403,57100"
4136,235,17348,520000,Grube,Siedlung,undat.,,,"84,88746","1,17668","0,61311",81,3,Stauwasserbden,Humuspseudogley,"0,553","4500685,78300","5733372,89800"
4137,236,17349,520000,Graben,unklar,Bronzezeit,spaet,,"84,90257","1,16196","0,61311",81,3,Stauwasserbden,Humuspseudogley,"0,385","4500698,22300","5733363,72300"
4137,236,17349,520000,Graben,unklar,Eisenzeit,,,"84,90257","1,16196","0,61311",81,3,Stauwasserbden,Humuspseudogley,"0,385","4500698,22300","5733363,72300"
4138,237,17350,520000,sonstiger Siedlungsbefund,Siedlung,Bronzezeit,spaet,,"84,90257","1,16196","0,61311",81,3,Stauwasserbden,Humuspseudogley,"1,475","4500699,29800","5733364,96100"
4138,237,17350,520000,sonstiger Siedlungsbefund,Siedlung,Eisenzeit,,,"84,90257","1,16196","0,61311",81,3,Stauwasserbden,Humuspseudogley,"1,475","4500699,29800","5733364,96100"
4139,230,17351,520000,Graben,unklar,undat.,,,"84,95833","1,26169","0,92382",81,3,Stauwasserbden,Humuspseudogley,"0,311","4500653,95600","5733401,71400"
4140,231,17352,520000,Pfostengrube,Siedlung,undat.,,,"85,00299","1,26904","0,60753",81,3,Stauwasserbden,Humuspseudogley,"0,123","4500675,21000","5733377,83600"
